Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Courses,Interest
Student_147_6,83,81,91,80,85,78,DIPLOMA,Life Sciences and Environment
Student_147_7,92,80,85,82,83,82,DIPLOMA,Arts and Media
Student_147_8,85,80,90,77,81,84,DIPLOMA,Physical Education and Wellness
Student_147_9,82,89,78,75,91,80,DIPLOMA,"Finance, Business, and Marketing"
Student_148_1,79,80,85,76,85,91,DIPLOMA,Computer Science and Information Technology
Student_148_2,80,93,88,76,80,81,DIPLOMA,Mechanical and Electrical
Student_148_3,80,80,81,78,80,95,DIPLOMA,Electronics and Communication
Student_148_4,76,82,77,83,88,83,DIPLOMA,Construction and Design
Student_148_5,85,83,75,89,83,80,DIPLOMA,Hospitality and Event Management
Student_148_6,81,80,89,75,80,75,DIPLOMA,Life Sciences and Environment
Student_148_7,95,78,85,80,80,85,DIPLOMA,Arts and Media
Student_148_8,83,75,95,76,82,81,DIPLOMA,Physical Education and Wellness
Student_148_9,84,83,76,78,86,85,DIPLOMA,"Finance, Business, and Marketing"
Student_149_1,76,84,83,78,85,91,DIPLOMA,Computer Science and Information Technology
Student_149_2,77,86,86,78,82,83,DIPLOMA,Mechanical and Electrical
Student_149_3,79,82,82,75,83,91,DIPLOMA,Electronics and Communication
Student_149_4,75,83,78,80,95,84,DIPLOMA,Construction and Design
Student_149_5,88,81,76,90,83,85,DIPLOMA,Hospitality and Event Management
Student_149_6,81,85,88,79,88,79,DIPLOMA,Life Sciences and Environment
Student_149_7,95,77,84,86,85,83,DIPLOMA,Arts and Media
Student_149_8,84,76,94,79,82,84,DIPLOMA,Physical Education and Wellness
Student_149_9,83,86,79,77,87,83,DIPLOMA,"Finance, Business, and Marketing"
Student_150_1,75,85,81,80,81,94,DIPLOMA,Computer Science and Information Technology
Student_150_2,77,94,84,78,84,85,DIPLOMA,Mechanical and Electrical
Student_150_3,79,81,84,75,80,87,DIPLOMA,Electronics and Communication
Student_150_4,80,84,75,86,88,81,DIPLOMA,Construction and Design
Student_150_5,85,80,76,86,83,83,DIPLOMA,Hospitality and Event Management
Student_150_6,85,82,85,77,82,76,DIPLOMA,Life Sciences and Environment
Student_150_7,90,77,85,90,83,82,DIPLOMA,Arts and Media
Student_150_8,89,76,93,78,82,81,DIPLOMA,Physical Education and Wellness
Student_150_9,83,89,76,80,90,84,DIPLOMA,"Finance, Business, and Marketing"
Student_151_1,80,87,85,78,81,89,DIPLOMA,Computer Science and Information Technology
Student_151_2,79,91,89,76,83,82,DIPLOMA,Mechanical and Electrical
Student_151_3,76,80,83,77,83,92,DIPLOMA,Electronics and Communication
Student_151_4,77,83,77,80,87,80,DIPLOMA,Construction and Design
Student_151_5,85,83,75,84,80,85,DIPLOMA,Hospitality and Event Management
Student_151_6,84,81,91,76,88,79,DIPLOMA,Life Sciences and Environment
Student_151_7,87,77,82,89,85,84,DIPLOMA,Arts and Media
Student_151_8,87,76,90,77,82,81,DIPLOMA,Physical Education and Wellness
Student_151_9,80,90,80,80,88,83,DIPLOMA,"Finance, Business, and Marketing"
Student_152_1,80,84,80,80,82,92,DIPLOMA,Computer Science and Information Technology
Student_152_2,79,94,80,76,85,81,DIPLOMA,Mechanical and Electrical
Student_152_3,77,83,87,77,85,85,DIPLOMA,Electronics and Communication
Student_152_4,77,82,77,84,95,82,DIPLOMA,Construction and Design
Student_152_5,87,82,75,82,84,84,DIPLOMA,Hospitality and Event Management
Student_152_6,81,85,88,76,88,78,DIPLOMA,Life Sciences and Environment
Student_152_7,85,78,80,81,80,82,DIPLOMA,Arts and Media
Student_152_8,81,77,89,76,85,82,DIPLOMA,Physical Education and Wellness
Student_152_9,82,81,76,76,87,84,DIPLOMA,"Finance, Business, and Marketing"
Student_153_1,76,87,83,79,85,87,DIPLOMA,Computer Science and Information Technology
Student_153_2,78,87,88,78,80,81,DIPLOMA,Mechanical and Electrical
Student_153_3,75,81,85,79,83,85,DIPLOMA,Electronics and Communication
Student_153_4,80,84,76,88,95,85,DIPLOMA,Construction and Design
Student_153_5,85,80,77,86,84,81,DIPLOMA,Hospitality and Event Management
Student_153_6,84,82,93,79,84,78,DIPLOMA,Life Sciences and Environment
Student_153_7,85,75,83,88,83,83,DIPLOMA,Arts and Media
Student_153_8,87,79,87,78,81,83,DIPLOMA,Physical Education and Wellness
Student_153_9,81,80,80,76,92,80,DIPLOMA,"Finance, Business, and Marketing"
Student_154_1,78,85,83,75,82,95,DIPLOMA,Computer Science and Information Technology
Student_154_2,75,90,86,77,83,81,DIPLOMA,Mechanical and Electrical
Student_154_3,77,85,87,80,84,87,DIPLOMA,Electronics and Communication
Student_154_4,75,84,75,84,91,85,DIPLOMA,Construction and Design
Student_154_5,90,84,79,82,85,82,DIPLOMA,Hospitality and Event Management
Student_154_6,84,82,94,78,90,75,DIPLOMA,Life Sciences and Environment
Student_154_7,95,77,81,83,85,80,DIPLOMA,Arts and Media
Student_154_8,82,76,94,76,85,84,DIPLOMA,Physical Education and Wellness
Student_154_9,81,84,79,75,85,85,DIPLOMA,"Finance, Business, and Marketing"
Student_155_1,76,89,81,80,80,86,DIPLOMA,Computer Science and Information Technology
Student_155_2,80,95,80,76,85,84,DIPLOMA,Mechanical and Electrical
Student_155_3,75,84,84,78,85,95,DIPLOMA,Electronics and Communication
Student_155_4,77,85,77,86,94,83,DIPLOMA,Construction and Design
Student_155_5,86,83,76,84,82,83,DIPLOMA,Hospitality and Event Management
Student_155_6,80,82,94,77,88,75,DIPLOMA,Life Sciences and Environment
Student_155_7,86,79,81,84,80,83,DIPLOMA,Arts and Media
Student_155_8,88,80,92,77,80,83,DIPLOMA,Physical Education and Wellness
Student_155_9,84,86,76,77,92,81,DIPLOMA,"Finance, Business, and Marketing"
Student_156_1,79,85,82,76,81,86,DIPLOMA,Computer Science and Information Technology
Student_156_2,77,90,90,78,84,80,DIPLOMA,Mechanical and Electrical
Student_156_3,75,80,81,80,80,92,DIPLOMA,Electronics and Communication
Student_156_4,78,84,76,87,91,83,DIPLOMA,Construction and Design
Student_156_5,91,83,77,81,82,85,DIPLOMA,Hospitality and Event Management
Student_156_6,84,85,89,79,85,76,DIPLOMA,Life Sciences and Environment
Student_156_7,88,78,85,87,82,82,DIPLOMA,Arts and Media
Student_156_8,81,75,90,78,83,84,DIPLOMA,Physical Education and Wellness
Student_156_9,80,85,75,76,88,82,DIPLOMA,"Finance, Business, and Marketing"
Student_157_1,77,81,82,79,80,92,DIPLOMA,Computer Science and Information Technology
Student_157_2,78,86,90,76,80,82,DIPLOMA,Mechanical and Electrical
Student_157_3,79,81,90,75,81,93,DIPLOMA,Electronics and Communication
Student_157_4,79,85,80,89,92,80,DIPLOMA,Construction and Design
Student_157_5,95,85,78,80,85,80,DIPLOMA,Hospitality and Event Management
Student_157_6,83,81,89,75,89,75,DIPLOMA,Life Sciences and Environment
Student_157_7,91,77,85,90,80,81,DIPLOMA,Arts and Media
Student_157_8,85,77,86,77,82,83,DIPLOMA,Physical Education and Wellness
Student_157_9,85,85,77,78,95,84,DIPLOMA,"Finance, Business, and Marketing"
Student_158_1,75,86,82,79,84,95,DIPLOMA,Computer Science and Information Technology
Student_158_2,75,85,90,79,85,80,DIPLOMA,Mechanical and Electrical
Student_158_3,79,81,90,76,83,90,DIPLOMA,Electronics and Communication
Student_158_4,79,82,75,82,90,81,DIPLOMA,Construction and Design
Student_158_5,87,83,78,82,80,83,DIPLOMA,Hospitality and Event Management
Student_158_6,81,85,94,77,86,76,DIPLOMA,Life Sciences and Environment
Student_158_7,94,76,80,90,81,83,DIPLOMA,Arts and Media
Student_158_8,83,80,88,80,85,80,DIPLOMA,Physical Education and Wellness
Student_158_9,82,81,76,80,93,81,DIPLOMA,"Finance, Business, and Marketing"
Student_159_1,77,81,81,76,85,90,DIPLOMA,Computer Science and Information Technology
Student_159_2,79,92,82,77,84,83,DIPLOMA,Mechanical and Electrical
Student_159_3,78,81,84,79,82,86,DIPLOMA,Electronics and Communication
Student_159_4,78,84,80,80,85,85,DIPLOMA,Construction and Design
Student_159_5,87,84,80,86,80,84,DIPLOMA,Hospitality and Event Management
Student_159_6,85,82,92,76,89,76,DIPLOMA,Life Sciences and Environment
Student_159_7,91,77,80,86,83,84,DIPLOMA,Arts and Media
Student_159_8,90,79,91,75,82,83,DIPLOMA,Physical Education and Wellness
Student_159_9,80,83,77,77,89,82,DIPLOMA,"Finance, Business, and Marketing"
Student_160_1,79,82,84,75,81,87,DIPLOMA,Computer Science and Information Technology
Student_160_2,77,88,83,78,84,85,DIPLOMA,Mechanical and Electrical
Student_160_3,79,83,81,75,83,86,DIPLOMA,Electronics and Communication
Student_160_4,80,80,80,87,91,85,DIPLOMA,Construction and Design
Student_160_5,85,85,80,80,80,80,DIPLOMA,Hospitality and Event Management
Student_160_6,85,81,95,78,81,79,DIPLOMA,Life Sciences and Environment
Student_160_7,94,77,80,87,83,82,DIPLOMA,Arts and Media
Student_160_8,80,79,89,78,83,82,DIPLOMA,Physical Education and Wellness
Student_160_9,83,90,80,78,91,80,DIPLOMA,"Finance, Business, and Marketing"
Student_161_1,79,82,84,75,83,85,DIPLOMA,Computer Science and Information Technology
Student_161_2,75,86,89,79,82,82,DIPLOMA,Mechanical and Electrical
Student_161_3,76,81,82,76,85,91,DIPLOMA,Electronics and Communication
Student_161_4,78,81,76,89,94,85,DIPLOMA,Construction and Design
Student_161_5,94,81,78,80,83,85,DIPLOMA,Hospitality and Event Management
Student_161_6,85,85,93,75,82,79,DIPLOMA,Life Sciences and Environment
Student_161_7,93,77,83,83,80,82,DIPLOMA,Arts and Media
Student_161_8,89,78,91,80,83,81,DIPLOMA,Physical Education and Wellness
Student_161_9,84,83,80,78,87,80,DIPLOMA,"Finance, Business, and Marketing"
Student_162_1,77,85,80,75,82,94,DIPLOMA,Computer Science and Information Technology
Student_162_2,80,91,81,78,84,83,DIPLOMA,Mechanical and Electrical
Student_162_3,75,82,82,80,80,90,DIPLOMA,Electronics and Communication
Student_162_4,77,84,79,86,89,85,DIPLOMA,Construction and Design
Student_162_5,88,84,77,82,83,81,DIPLOMA,Hospitality and Event Management
Student_162_6,80,83,86,76,87,78,DIPLOMA,Life Sciences and Environment
Student_162_7,89,80,83,81,81,85,DIPLOMA,Arts and Media
Student_162_8,90,79,89,78,80,81,DIPLOMA,Physical Education and Wellness
Student_162_9,83,80,80,75,91,85,DIPLOMA,"Finance, Business, and Marketing"
Student_163_1,79,85,80,78,80,91,DIPLOMA,Computer Science and Information Technology
Student_163_2,75,92,80,75,83,83,DIPLOMA,Mechanical and Electrical
Student_163_3,76,80,82,79,80,85,DIPLOMA,Electronics and Communication
Student_163_4,76,83,80,87,93,80,DIPLOMA,Construction and Design
Student_163_5,89,82,80,88,84,82,DIPLOMA,Hospitality and Event Management
Student_163_6,83,80,92,79,87,78,DIPLOMA,Life Sciences and Environment
Student_163_7,89,78,84,87,81,85,DIPLOMA,Arts and Media
Student_163_8,87,80,87,80,84,83,DIPLOMA,Physical Education and Wellness
Student_163_9,85,88,80,77,89,84,DIPLOMA,"Finance, Business, and Marketing"
Student_164_1,78,85,82,80,85,90,DIPLOMA,Computer Science and Information Technology
Student_164_2,79,95,87,76,83,82,DIPLOMA,Mechanical and Electrical
Student_164_3,80,84,82,76,84,90,DIPLOMA,Electronics and Communication
Student_164_4,75,85,79,81,92,80,DIPLOMA,Construction and Design
Student_164_5,87,85,78,85,84,84,DIPLOMA,Hospitality and Event Management
Student_164_6,85,85,91,77,80,78,DIPLOMA,Life Sciences and Environment
Student_164_7,85,80,85,90,85,81,DIPLOMA,Arts and Media
Student_164_8,86,79,95,76,83,82,DIPLOMA,Physical Education and Wellness
Student_164_9,81,82,78,79,90,85,DIPLOMA,"Finance, Business, and Marketing"
Student_165_1,75,88,80,78,84,95,DIPLOMA,Computer Science and Information Technology
Student_165_2,80,85,87,79,81,82,DIPLOMA,Mechanical and Electrical
Student_165_3,80,83,90,78,80,91,DIPLOMA,Electronics and Communication
Student_165_4,79,80,79,86,90,81,DIPLOMA,Construction and Design
Student_165_5,93,81,79,81,83,82,DIPLOMA,Hospitality and Event Management
Student_165_6,84,84,95,77,83,78,DIPLOMA,Life Sciences and Environment
Student_165_7,95,77,85,82,81,84,DIPLOMA,Arts and Media
Student_165_8,89,77,86,76,81,80,DIPLOMA,Physical Education and Wellness
Student_165_9,84,88,78,75,87,81,DIPLOMA,"Finance, Business, and Marketing"
Student_166_1,79,84,83,80,82,87,DIPLOMA,Computer Science and Information Technology
Student_166_2,76,88,80,78,83,81,DIPLOMA,Mechanical and Electrical
Student_166_3,78,80,90,75,83,85,DIPLOMA,Electronics and Communication
Student_166_4,75,85,78,84,89,83,DIPLOMA,Construction and Design
Student_166_5,91,83,80,81,85,85,DIPLOMA,Hospitality and Event Management
Student_166_6,85,81,93,75,81,76,DIPLOMA,Life Sciences and Environment
Student_166_7,86,79,84,81,80,81,DIPLOMA,Arts and Media
Student_166_8,86,76,87,77,82,81,DIPLOMA,Physical Education and Wellness
Student_166_9,84,81,78,78,93,85,DIPLOMA,"Finance, Business, and Marketing"
Student_167_1,75,88,84,77,85,95,DIPLOMA,Computer Science and Information Technology
Student_167_2,75,87,81,76,84,82,DIPLOMA,Mechanical and Electrical
Student_167_3,80,81,88,78,83,91,DIPLOMA,Electronics and Communication
Student_167_4,78,80,79,88,89,85,DIPLOMA,Construction and Design
Student_167_5,87,82,78,89,84,83,DIPLOMA,Hospitality and Event Management
Student_167_6,81,82,88,76,84,79,DIPLOMA,Life Sciences and Environment
Student_167_7,90,79,82,82,83,82,DIPLOMA,Arts and Media
Student_167_8,85,79,86,80,81,85,DIPLOMA,Physical Education and Wellness
Student_167_9,82,86,78,79,93,80,DIPLOMA,"Finance, Business, and Marketing"
Student_168_1,76,90,83,78,83,93,DIPLOMA,Computer Science and Information Technology
Student_168_2,75,92,87,76,83,83,DIPLOMA,Mechanical and Electrical
Student_168_3,78,80,87,80,84,90,DIPLOMA,Electronics and Communication
Student_168_4,75,84,77,87,88,85,DIPLOMA,Construction and Design
Student_168_5,91,82,75,82,82,80,DIPLOMA,Hospitality and Event Management
Student_168_6,80,85,92,75,83,76,DIPLOMA,Life Sciences and Environment
Student_168_7,92,78,80,89,83,84,DIPLOMA,Arts and Media
Student_168_8,83,80,87,80,82,80,DIPLOMA,Physical Education and Wellness
Student_168_9,84,83,77,75,92,81,DIPLOMA,"Finance, Business, and Marketing"
Student_169_1,75,82,84,76,85,91,DIPLOMA,Computer Science and Information Technology
Student_169_2,77,93,84,76,85,80,DIPLOMA,Mechanical and Electrical
Student_169_3,80,81,89,76,81,93,DIPLOMA,Electronics and Communication
Student_169_4,79,80,76,82,91,83,DIPLOMA,Construction and Design
Student_169_5,86,84,77,90,80,80,DIPLOMA,Hospitality and Event Management
Student_169_6,82,82,85,79,80,80,DIPLOMA,Life Sciences and Environment
Student_169_7,90,80,80,81,80,85,DIPLOMA,Arts and Media
Student_169_8,90,76,87,76,83,81,DIPLOMA,Physical Education and Wellness
Student_169_9,84,80,80,75,92,84,DIPLOMA,"Finance, Business, and Marketing"
Student_170_1,77,80,83,76,82,94,DIPLOMA,Computer Science and Information Technology
Student_170_2,80,86,90,80,81,81,DIPLOMA,Mechanical and Electrical
Student_170_3,75,83,89,75,83,94,DIPLOMA,Electronics and Communication
Student_170_4,79,80,78,89,91,81,DIPLOMA,Construction and Design
Student_170_5,87,80,76,83,83,81,DIPLOMA,Hospitality and Event Management
Student_170_6,85,81,91,76,89,75,DIPLOMA,Life Sciences and Environment
Student_170_7,89,80,85,83,83,84,DIPLOMA,Arts and Media
Student_170_8,81,75,88,76,84,84,DIPLOMA,Physical Education and Wellness
Student_170_9,83,85,78,75,85,83,DIPLOMA,"Finance, Business, and Marketing"
Student_171_1,78,87,84,75,84,87,DIPLOMA,Computer Science and Information Technology
Student_171_2,80,87,85,79,85,80,DIPLOMA,Mechanical and Electrical
Student_171_3,77,82,90,79,85,88,DIPLOMA,Electronics and Communication
Student_171_4,80,84,76,85,90,81,DIPLOMA,Construction and Design
Student_171_5,94,85,75,84,82,81,DIPLOMA,Hospitality and Event Management
Student_171_6,83,81,88,79,82,75,DIPLOMA,Life Sciences and Environment
Student_171_7,92,75,81,84,83,84,DIPLOMA,Arts and Media
Student_171_8,88,80,85,80,80,80,DIPLOMA,Physical Education and Wellness
Student_171_9,84,90,78,75,93,81,DIPLOMA,"Finance, Business, and Marketing"
Student_172_1,79,89,83,79,81,93,DIPLOMA,Computer Science and Information Technology
Student_172_2,75,92,80,79,83,82,DIPLOMA,Mechanical and Electrical
Student_172_3,76,80,88,76,81,94,DIPLOMA,Electronics and Communication
Student_172_4,80,83,79,83,94,84,DIPLOMA,Construction and Design
Student_172_5,90,83,80,83,85,81,DIPLOMA,Hospitality and Event Management
Student_172_6,81,84,94,75,81,75,DIPLOMA,Life Sciences and Environment
Student_172_7,85,77,84,84,80,83,DIPLOMA,Arts and Media
Student_172_8,83,75,92,78,81,82,DIPLOMA,Physical Education and Wellness
Student_172_9,81,90,75,78,89,82,DIPLOMA,"Finance, Business, and Marketing"
Student_173_1,75,90,84,78,85,92,DIPLOMA,Computer Science and Information Technology
Student_173_2,79,94,86,80,81,85,DIPLOMA,Mechanical and Electrical
Student_173_3,80,85,87,75,80,94,DIPLOMA,Electronics and Communication
Student_173_4,76,81,77,81,92,85,DIPLOMA,Construction and Design
Student_173_5,92,83,80,89,85,82,DIPLOMA,Hospitality and Event Management
Student_173_6,83,83,92,75,88,80,DIPLOMA,Life Sciences and Environment
Student_173_7,91,77,81,87,83,80,DIPLOMA,Arts and Media
Student_173_8,85,79,93,75,83,80,DIPLOMA,Physical Education and Wellness
Student_173_9,84,84,79,80,90,80,DIPLOMA,"Finance, Business, and Marketing"
Student_174_1,75,89,81,76,85,92,DIPLOMA,Computer Science and Information Technology
Student_174_2,75,95,83,77,84,80,DIPLOMA,Mechanical and Electrical
Student_174_3,75,80,85,75,82,94,DIPLOMA,Electronics and Communication
Student_174_4,78,85,75,83,88,81,DIPLOMA,Construction and Design
Student_174_5,90,81,80,88,81,85,DIPLOMA,Hospitality and Event Management
Student_174_6,84,82,85,77,88,78,DIPLOMA,Life Sciences and Environment
Student_174_7,88,79,81,90,84,85,DIPLOMA,Arts and Media
Student_174_8,84,76,94,78,85,80,DIPLOMA,Physical Education and Wellness
Student_174_9,82,89,80,79,90,80,DIPLOMA,"Finance, Business, and Marketing"
Student_175_1,76,89,81,79,84,85,DIPLOMA,Computer Science and Information Technology
Student_175_2,80,90,85,80,85,80,DIPLOMA,Mechanical and Electrical
Student_175_3,77,80,81,80,82,94,DIPLOMA,Electronics and Communication
Student_175_4,75,82,75,82,89,85,DIPLOMA,Construction and Design
Student_175_5,89,80,79,86,81,85,DIPLOMA,Hospitality and Event Management
Student_175_6,80,81,91,75,81,79,DIPLOMA,Life Sciences and Environment
Student_175_7,93,80,84,90,81,84,DIPLOMA,Arts and Media
Student_175_8,86,78,90,80,80,83,DIPLOMA,Physical Education and Wellness
Student_175_9,80,85,75,79,89,85,DIPLOMA,"Finance, Business, and Marketing"
Student_176_1,79,88,82,80,84,85,DIPLOMA,Computer Science and Information Technology
Student_176_2,80,85,84,77,83,80,DIPLOMA,Mechanical and Electrical
Student_176_3,78,85,81,77,80,91,DIPLOMA,Electronics and Communication
Student_176_4,78,84,80,82,89,82,DIPLOMA,Construction and Design
Student_176_5,93,83,75,83,81,80,DIPLOMA,Hospitality and Event Management
Student_176_6,80,83,85,77,87,76,DIPLOMA,Life Sciences and Environment
Student_176_7,93,78,80,85,84,85,DIPLOMA,Arts and Media
Student_176_8,85,79,87,80,82,81,DIPLOMA,Physical Education and Wellness
Student_176_9,85,89,76,75,95,81,DIPLOMA,"Finance, Business, and Marketing"
Student_177_1,76,86,84,77,85,93,DIPLOMA,Computer Science and Information Technology
Student_177_2,80,88,86,78,83,81,DIPLOMA,Mechanical and Electrical
Student_177_3,77,82,81,78,82,89,DIPLOMA,Electronics and Communication
Student_177_4,76,80,75,90,93,83,DIPLOMA,Construction and Design
Student_177_5,94,82,77,86,80,80,DIPLOMA,Hospitality and Event Management
Student_177_6,85,82,92,77,81,76,DIPLOMA,Life Sciences and Environment
Student_177_7,88,80,81,82,81,80,DIPLOMA,Arts and Media
Student_177_8,89,76,90,79,81,82,DIPLOMA,Physical Education and Wellness
