Student ID,English,Mathematics,Science,Logical Reasoning,Computer Awareness
Student_994_5,58,59,59,59,57
Student_995_1,66,70,73,71,74
Student_995_2,67,74,73,73,65
Student_995_3,65,66,67,65,66
Student_995_4,57,63,59,64,62
Student_995_5,55,57,55,59,59
Student_996_1,74,72,72,65,73
Student_996_2,66,74,73,74,66
Student_996_3,68,68,68,65,68
Student_996_4,56,64,57,61,56
Student_996_5,55,57,55,58,58
Student_997_1,74,71,72,69,72
Student_997_2,67,72,70,73,69
Student_997_3,65,65,69,67,66
Student_997_4,57,64,59,64,61
Student_997_5,59,58,56,55,58
Student_998_1,64,70,70,67,71
Student_998_2,64,74,71,67,69
Student_998_3,64,65,68,66,66
Student_998_4,59,60,58,64,61
Student_998_5,59,57,56,58,56
Student_999_1,74,73,72,72,72
Student_999_2,67,74,74,67,65
Student_999_3,65,67,65,68,66
Student_999_4,56,62,59,63,56
Student_999_5,59,55,59,57,56
Student_1000_1,74,74,73,67,71
Student_1000_2,62,70,72,68,68
Student_1000_3,61,66,66,68,67
Student_1000_4,59,64,57,64,56
Student_1000_5,56,57,58,59,57
Student_1001_1,64,72,71,66,73
Student_1001_2,66,71,73,65,68
Student_1001_3,72,65,66,67,67
Student_1001_4,55,63,57,61,57
Student_1001_5,56,57,56,58,59
Student_1002_1,74,73,73,69,72
Student_1002_2,62,70,71,68,69
Student_1002_3,70,68,69,69,66
Student_1002_4,57,64,58,61,58
Student_1002_5,59,59,56,59,59
Student_1003_1,62,71,74,69,70
Student_1003_2,62,72,71,73,68
Student_1003_3,69,66,69,68,65
Student_1003_4,57,60,57,61,55
Student_1003_5,56,55,56,55,55
Student_1004_1,69,74,72,68,73
Student_1004_2,70,73,72,65,69
Student_1004_3,60,69,67,69,66
Student_1004_4,56,64,55,60,56
Student_1004_5,56,56,56,56,59
Student_1005_1,73,73,74,72,70
Student_1005_2,71,70,74,72,67
Student_1005_3,73,66,68,66,67
Student_1005_4,59,61,58,61,61
Student_1005_5,59,55,59,57,58
Student_1006_1,63,70,73,65,70
Student_1006_2,68,74,74,71,67
Student_1006_3,60,68,67,68,68
Student_1006_4,56,63,59,62,64
Student_1006_5,59,59,59,56,56
Student_1007_1,70,71,73,73,73
Student_1007_2,62,70,71,65,68
Student_1007_3,60,69,67,68,65
Student_1007_4,59,64,56,61,59
Student_1007_5,59,55,56,58,59
Student_1008_1,69,70,74,69,70
Student_1008_2,71,74,72,73,67
Student_1008_3,61,68,65,68,68
Student_1008_4,56,63,58,63,64
Student_1008_5,59,58,56,55,59
Student_1009_1,67,74,74,66,73
Student_1009_2,66,71,71,72,67
Student_1009_3,61,65,66,68,69
Student_1009_4,56,63,56,61,55
Student_1009_5,58,59,56,55,55
Student_1010_1,74,73,72,73,74
Student_1010_2,66,73,70,73,67
Student_1010_3,71,65,66,65,67
Student_1010_4,56,63,59,60,60
Student_1010_5,59,58,55,58,59
Student_1011_1,62,74,70,68,71
Student_1011_2,68,72,70,66,66
Student_1011_3,69,68,67,69,66
Student_1011_4,56,61,57,60,60
Student_1011_5,55,56,58,58,55
Student_1012_1,64,70,73,67,72
Student_1012_2,73,72,73,72,66
Student_1012_3,63,68,67,68,67
Student_1012_4,56,64,56,60,57
Student_1012_5,58,55,55,57,58
Student_1013_1,62,73,74,69,74
Student_1013_2,70,74,70,71,65
Student_1013_3,62,69,66,65,65
Student_1013_4,58,60,56,64,59
Student_1013_5,59,58,58,56,56
Student_1014_1,73,71,70,72,73
Student_1014_2,70,74,74,67,67
Student_1014_3,68,66,66,65,68
Student_1014_4,58,60,58,64,60
Student_1014_5,55,56,59,57,58
Student_1015_1,66,72,70,73,71
Student_1015_2,60,74,72,73,68
Student_1015_3,60,69,69,65,68
Student_1015_4,57,61,57,61,64
Student_1015_5,57,58,58,58,56
Student_1016_1,73,72,73,65,74
Student_1016_2,63,73,70,65,65
Student_1016_3,66,69,65,69,68
Student_1016_4,55,62,57,61,64
Student_1016_5,56,58,55,56,57
Student_1017_1,68,71,74,65,72
Student_1017_2,73,73,70,74,68
Student_1017_3,64,65,66,65,66
Student_1017_4,57,63,56,62,58
Student_1017_5,57,58,59,56,56
Student_1018_1,70,72,71,65,73
Student_1018_2,62,74,71,72,65
Student_1018_3,63,67,66,66,66
Student_1018_4,56,62,58,63,63
Student_1018_5,58,55,58,55,58
Student_1019_1,71,73,73,72,72
Student_1019_2,74,73,74,68,69
Student_1019_3,73,69,67,68,67
Student_1019_4,58,60,56,60,60
Student_1019_5,59,57,58,57,57
Student_1020_1,72,71,74,66,72
Student_1020_2,67,71,71,68,65
Student_1020_3,62,68,67,65,66
Student_1020_4,59,60,59,61,55
Student_1020_5,55,55,59,56,59
Student_1021_1,65,72,71,70,73
Student_1021_2,65,73,70,74,66
Student_1021_3,64,68,68,69,68
Student_1021_4,59,60,55,63,61
Student_1021_5,56,56,57,57,59
Student_1022_1,62,71,74,73,74
Student_1022_2,74,71,74,66,67
Student_1022_3,66,66,68,67,69
Student_1022_4,56,62,59,60,56
Student_1022_5,59,58,56,55,59
Student_1023_1,61,70,72,74,71
Student_1023_2,67,73,70,71,68
Student_1023_3,67,69,69,66,65
Student_1023_4,55,61,58,60,56
Student_1023_5,56,55,59,57,55
Student_1024_1,62,70,73,66,74
Student_1024_2,73,74,72,67,69
Student_1024_3,63,67,68,67,68
Student_1024_4,57,61,56,61,59
Student_1024_5,55,56,56,58,58
Student_1025_1,65,74,74,74,73
Student_1025_2,73,72,74,69,65
Student_1025_3,60,68,68,67,67
Student_1025_4,56,60,59,64,61
Student_1025_5,59,59,58,58,57
Student_1026_1,71,74,74,69,72
Student_1026_2,62,71,74,65,66
Student_1026_3,72,68,66,66,65
Student_1026_4,58,63,57,62,64
Student_1026_5,55,55,58,56,57
Student_1027_1,70,70,74,72,74
Student_1027_2,71,74,73,71,65
Student_1027_3,60,68,68,69,65
Student_1027_4,55,63,55,60,58
Student_1027_5,55,58,56,57,55
Student_1028_1,71,72,70,66,73
Student_1028_2,69,72,71,72,65
Student_1028_3,72,67,67,65,68
Student_1028_4,57,64,55,62,63
Student_1028_5,57,57,58,55,55
Student_1029_1,73,71,72,65,70
Student_1029_2,62,73,72,71,68
Student_1029_3,73,66,69,65,68
Student_1029_4,58,64,58,60,61
Student_1029_5,57,57,55,55,58
Student_1030_1,69,72,71,65,71
Student_1030_2,63,74,71,67,67
Student_1030_3,66,67,66,69,65
Student_1030_4,59,63,59,63,64
Student_1030_5,57,59,59,58,59
Student_1031_1,63,74,70,68,71
Student_1031_2,69,71,71,67,69
Student_1031_3,74,66,66,65,67
Student_1031_4,57,60,57,63,62
Student_1031_5,58,57,56,55,59
Student_1032_1,63,74,70,68,71
Student_1032_2,72,74,73,73,69
Student_1032_3,74,67,67,65,69
Student_1032_4,55,63,57,61,61
Student_1032_5,56,55,57,55,59
Student_1033_1,73,72,74,68,73
Student_1033_2,63,74,72,67,69
Student_1033_3,63,67,67,65,69
Student_1033_4,57,61,58,64,57
Student_1033_5,55,56,56,59,57
Student_1034_1,63,70,73,71,73
Student_1034_2,70,73,70,74,67
Student_1034_3,65,69,66,66,67
Student_1034_4,58,60,57,62,57
Student_1034_5,55,55,58,58,56
Student_1035_1,69,74,71,74,72
Student_1035_2,70,72,73,72,69
Student_1035_3,66,65,65,68,69
Student_1035_4,58,63,56,61,63
Student_1035_5,58,59,58,59,55
Student_1036_1,68,73,73,70,73
Student_1036_2,74,73,74,68,69
Student_1036_3,61,66,65,68,69
Student_1036_4,56,64,56,62,63
Student_1036_5,55,57,55,58,59
Student_1037_1,72,74,73,66,71
Student_1037_2,63,72,74,74,66
Student_1037_3,60,65,65,66,68
Student_1037_4,56,61,57,64,56
Student_1037_5,56,57,55,58,58
Student_1038_1,70,72,71,69,70
Student_1038_2,63,74,70,66,69
Student_1038_3,66,69,68,66,69
Student_1038_4,58,64,55,60,61
Student_1038_5,58,59,56,56,56
Student_1039_1,64,74,70,73,73
Student_1039_2,73,72,70,67,68
Student_1039_3,68,69,65,66,68
Student_1039_4,57,60,58,63,58
Student_1039_5,55,58,58,57,56
Student_1040_1,63,73,74,74,70
Student_1040_2,71,72,74,66,67
Student_1040_3,74,65,68,69,67
Student_1040_4,59,63,59,60,59
Student_1040_5,56,59,58,56,55
Student_1041_1,69,70,74,69,73
Student_1041_2,72,74,74,68,69
Student_1041_3,74,66,66,65,69
Student_1041_4,57,60,57,62,59
Student_1041_5,55,55,57,57,59
Student_1042_1,62,70,73,70,72
Student_1042_2,60,74,70,74,65
Student_1042_3,67,69,68,67,66
Student_1042_4,55,60,57,64,59
Student_1042_5,59,56,59,55,58
Student_1043_1,63,73,72,66,73
Student_1043_2,69,72,70,67,67
Student_1043_3,63,69,66,69,68
Student_1043_4,57,63,56,64,57
Student_1043_5,57,57,58,57,56
Student_1044_1,64,70,72,70,73
Student_1044_2,69,71,70,67,65
Student_1044_3,62,67,65,69,69
Student_1044_4,56,63,59,62,57
Student_1044_5,58,56,55,56,55
Student_1045_1,62,71,71,71,70
Student_1045_2,73,72,73,72,68
Student_1045_3,63,65,65,68,69
Student_1045_4,57,62,59,62,58
Student_1045_5,58,59,55,56,59
Student_1046_1,67,71,71,72,70
Student_1046_2,60,73,74,73,66
Student_1046_3,71,68,68,67,69
Student_1046_4,59,60,55,62,58
Student_1046_5,55,55,57,56,56
Student_1047_1,72,71,71,70,70
Student_1047_2,73,74,71,72,68
Student_1047_3,70,66,67,65,65
Student_1047_4,57,62,57,60,60
Student_1047_5,59,55,58,56,59
Student_1048_1,74,73,72,67,74
Student_1048_2,62,73,71,65,65
Student_1048_3,66,66,65,65,67
Student_1048_4,57,60,57,64,62
Student_1048_5,58,57,56,59,59
Student_1049_1,69,74,70,73,72
Student_1049_2,64,71,71,65,66
Student_1049_3,69,68,65,66,67
Student_1049_4,55,61,57,63,56
Student_1049_5,55,58,56,55,58
Student_1050_1,64,70,73,74,71
Student_1050_2,72,72,71,70,66
Student_1050_3,61,67,69,65,69
Student_1050_4,56,62,58,60,61
Student_1050_5,56,59,58,57,56
Student_1051_1,68,74,70,67,71
Student_1051_2,71,71,71,69,67
Student_1051_3,72,68,68,66,65
Student_1051_4,56,63,55,60,55
Student_1051_5,57,56,55,57,57
Student_1052_1,73,71,74,66,70
Student_1052_2,61,72,71,68,68
Student_1052_3,74,66,67,66,67
Student_1052_4,57,61,55,63,64
Student_1052_5,59,56,56,55,56
Student_1053_1,64,72,74,67,74
Student_1053_2,73,70,71,72,69
Student_1053_3,67,69,67,66,69
Student_1053_4,56,62,55,61,60
Student_1053_5,55,58,58,57,57
Student_1054_1,64,70,73,65,72
Student_1054_2,61,70,73,66,68
Student_1054_3,69,65,66,65,65
Student_1054_4,58,62,55,60,55
Student_1054_5,55,59,58,55,57
Student_1055_1,65,74,74,71,71
Student_1055_2,61,70,70,73,65
Student_1055_3,69,65,65,65,69
Student_1055_4,57,62,57,64,61
Student_1055_5,58,59,55,55,59
Student_1056_1,64,71,74,67,70
Student_1056_2,74,71,70,66,69
Student_1056_3,62,67,66,65,68
Student_1056_4,57,64,55,63,57
Student_1056_5,57,56,55,57,58
Student_1057_1,73,74,70,71,71
Student_1057_2,61,70,70,68,65
Student_1057_3,68,66,68,69,67
Student_1057_4,59,63,56,64,55
Student_1057_5,58,55,59,55,55
Student_1058_1,66,72,73,71,70
Student_1058_2,74,73,73,65,66
Student_1058_3,71,69,65,67,65
Student_1058_4,56,63,56,64,56
Student_1058_5,55,59,59,58,58
Student_1059_1,60,74,73,71,73
Student_1059_2,65,74,72,65,68
Student_1059_3,60,68,66,68,66
Student_1059_4,58,60,59,61,64
Student_1059_5,55,56,55,55,57
Student_1060_1,65,70,71,68,71
Student_1060_2,68,74,71,70,68
Student_1060_3,71,66,65,65,67
Student_1060_4,59,64,55,62,63
Student_1060_5,55,57,56,58,55
Student_1061_1,63,72,71,69,71
Student_1061_2,67,70,73,74,65
Student_1061_3,71,67,65,66,67
Student_1061_4,58,60,58,60,56
Student_1061_5,57,56,55,55,58
Student_1062_1,74,71,74,66,73
Student_1062_2,60,73,71,68,68
Student_1062_3,66,65,67,68,67
Student_1062_4,56,62,56,64,55
Student_1062_5,59,56,56,59,55
Student_1063_1,64,72,71,66,71
Student_1063_2,68,73,73,70,67
Student_1063_3,73,65,67,65,68
Student_1063_4,57,61,57,60,60
Student_1063_5,57,55,56,59,59
Student_1064_1,64,70,73,69,71
Student_1064_2,62,72,74,67,67
Student_1064_3,68,68,69,68,66
Student_1064_4,59,62,58,61,55
Student_1064_5,58,56,58,59,55
Student_1065_1,69,71,72,72,70
Student_1065_2,62,73,74,72,66
Student_1065_3,60,67,67,68,69
Student_1065_4,58,64,55,64,59
Student_1065_5,59,58,55,59,58
Student_1066_1,65,72,72,73,70
Student_1066_2,69,70,72,69,66
Student_1066_3,64,68,68,67,65
Student_1066_4,56,62,56,63,57
Student_1066_5,58,55,57,58,56
Student_1067_1,71,71,74,70,73
Student_1067_2,68,72,74,69,67
Student_1067_3,61,68,66,69,68
Student_1067_4,59,62,56,60,61
Student_1067_5,59,59,58,56,59
Student_1068_1,72,73,71,72,71
Student_1068_2,64,72,73,73,66
Student_1068_3,73,65,68,66,66
Student_1068_4,59,62,59,60,63
Student_1068_5,59,56,59,56,59
Student_1069_1,66,74,71,66,74
Student_1069_2,71,70,72,68,67
Student_1069_3,62,69,65,67,67
Student_1069_4,55,63,57,63,57
Student_1069_5,55,59,58,59,59
Student_1070_1,73,70,72,72,73
Student_1070_2,64,72,72,66,65
Student_1070_3,65,67,69,65,69
Student_1070_4,57,63,56,61,61
Student_1070_5,55,58,57,55,57
Student_1071_1,66,72,71,70,70
Student_1071_2,70,72,73,67,65
Student_1071_3,65,66,67,65,65
Student_1071_4,59,61,58,64,55
Student_1071_5,58,59,57,56,58
Student_1072_1,74,72,73,73,74
Student_1072_2,73,72,74,66,69
Student_1072_3,60,67,66,68,66
Student_1072_4,56,62,58,62,61
Student_1072_5,59,56,55,59,56
Student_1073_1,67,74,72,69,70
Student_1073_2,66,71,72,69,66
Student_1073_3,65,66,66,67,69
Student_1073_4,57,64,59,61,57
Student_1073_5,59,58,57,59,59
Student_1074_1,74,74,74,70,71
Student_1074_2,68,74,73,72,68
Student_1074_3,73,66,67,65,65
Student_1074_4,56,60,59,62,55
Student_1074_5,59,56,58,56,57
Student_1075_1,63,71,72,70,73
Student_1075_2,61,70,74,67,65
Student_1075_3,65,65,69,68,69
Student_1075_4,56,63,59,64,55
Student_1075_5,59,59,56,58,55
Student_1076_1,65,73,70,67,73
Student_1076_2,70,70,72,74,67
Student_1076_3,61,65,67,65,69
Student_1076_4,59,63,57,60,63
Student_1076_5,59,57,57,57,58
Student_1077_1,70,70,71,66,73
Student_1077_2,69,74,74,65,68
Student_1077_3,74,69,68,65,67
Student_1077_4,55,64,55,63,56
Student_1077_5,55,55,59,56,55
Student_1078_1,63,70,74,65,74
Student_1078_2,71,74,72,67,68
Student_1078_3,72,68,69,69,67
Student_1078_4,58,62,59,61,62
Student_1078_5,56,57,58,58,57
Student_1079_1,60,71,72,68,71
Student_1079_2,64,72,73,68,65
Student_1079_3,73,65,69,69,65
Student_1079_4,57,63,56,61,64
Student_1079_5,55,57,57,56,55
Student_1080_1,63,73,74,70,70
Student_1080_2,70,73,74,66,68
Student_1080_3,65,67,68,69,69
Student_1080_4,57,64,59,63,56
Student_1080_5,58,58,58,55,55
Student_1081_1,68,73,72,67,71
Student_1081_2,65,72,74,68,68
Student_1081_3,71,68,67,69,65
Student_1081_4,59,61,56,61,60
Student_1081_5,57,59,58,57,55
Student_1082_1,61,72,74,73,74
Student_1082_2,62,72,72,69,65
Student_1082_3,73,69,67,69,69
Student_1082_4,58,62,55,61,56
Student_1082_5,57,57,57,59,56
Student_1083_1,60,73,72,68,70
Student_1083_2,61,71,71,66,68
Student_1083_3,69,67,65,66,66
Student_1083_4,55,60,59,64,62
Student_1083_5,58,55,59,58,56
Student_1084_1,73,70,73,69,73
Student_1084_2,65,74,70,73,66
Student_1084_3,70,67,66,69,66
Student_1084_4,56,63,55,63,61
Student_1084_5,57,58,57,56,55
Student_1085_1,61,73,71,66,71
Student_1085_2,66,70,73,73,69
Student_1085_3,68,67,67,65,68
Student_1085_4,57,64,57,63,62
Student_1085_5,56,58,58,56,55
Student_1086_1,65,72,72,66,71
Student_1086_2,66,73,72,67,68
Student_1086_3,61,69,65,68,67
Student_1086_4,59,62,59,63,60
Student_1086_5,56,56,57,55,58
Student_1087_1,65,70,71,69,70
Student_1087_2,70,70,71,71,65
Student_1087_3,73,67,69,69,69
Student_1087_4,55,61,59,60,62
Student_1087_5,55,56,59,55,55
Student_1088_1,64,70,72,67,74
Student_1088_2,66,73,74,73,65
Student_1088_3,60,66,69,67,65
Student_1088_4,55,61,58,60,60
Student_1088_5,56,55,56,56,58
Student_1089_1,61,74,71,74,70
Student_1089_2,66,71,72,73,67
Student_1089_3,69,66,65,65,68
Student_1089_4,58,63,57,63,57
Student_1089_5,55,56,57,59,56
Student_1090_1,65,72,72,74,74
Student_1090_2,73,70,73,67,69
Student_1090_3,67,68,69,68,69
Student_1090_4,58,64,58,64,62
Student_1090_5,55,56,59,55,58
Student_1091_1,71,70,72,72,73
Student_1091_2,66,73,70,70,67
Student_1091_3,74,69,68,69,68
Student_1091_4,55,63,56,60,62
Student_1091_5,59,55,58,58,57
Student_1092_1,67,71,73,65,70
Student_1092_2,66,73,70,66,68
Student_1092_3,70,69,68,66,67
Student_1092_4,58,61,55,60,61
Student_1092_5,56,57,55,59,59
Student_1093_1,71,71,74,66,70
Student_1093_2,74,74,73,72,68
Student_1093_3,66,69,66,65,68
Student_1093_4,58,61,59,63,58
Student_1093_5,58,59,55,57,55
Student_1094_1,71,70,71,69,72
Student_1094_2,64,72,74,67,67
Student_1094_3,69,65,67,67,69
Student_1094_4,57,64,55,60,61
Student_1094_5,57,56,56,59,57
Student_1095_1,74,74,71,74,71
Student_1095_2,63,74,72,65,66
Student_1095_3,68,67,67,68,68
Student_1095_4,56,60,55,63,57
Student_1095_5,55,57,56,59,56
Student_1096_1,61,72,70,66,71
Student_1096_2,64,74,74,65,66
Student_1096_3,74,67,68,66,67
Student_1096_4,57,63,57,64,60
Student_1096_5,56,55,55,56,55
Student_1097_1,65,72,70,67,74
Student_1097_2,67,71,74,73,68
Student_1097_3,67,69,68,68,65
Student_1097_4,59,60,56,63,55
Student_1097_5,55,56,58,59,57
Student_1098_1,70,70,73,74,72
Student_1098_2,66,72,72,68,66
Student_1098_3,73,68,66,67,66
Student_1098_4,56,61,56,63,61
Student_1098_5,56,58,55,59,59
Student_1099_1,73,74,74,70,72
Student_1099_2,71,72,70,73,68
Student_1099_3,69,65,66,68,66
Student_1099_4,55,62,56,62,57
Student_1099_5,55,55,57,58,57
Student_1100_1,64,73,72,69,71
Student_1100_2,70,72,72,72,69
Student_1100_3,63,67,68,67,69
Student_1100_4,56,61,55,64,58
Student_1100_5,57,55,56,56,55
Student_1101_1,68,70,71,67,73
Student_1101_2,63,72,70,67,65
Student_1101_3,67,69,67,68,68
Student_1101_4,56,60,58,60,62
Student_1101_5,59,57,58,57,55
Student_1102_1,60,73,72,72,73
Student_1102_2,72,73,74,66,65
Student_1102_3,72,68,66,65,66
Student_1102_4,59,60,58,62,57
Student_1102_5,59,59,58,59,58
Student_1103_1,70,70,70,74,70
Student_1103_2,63,74,73,71,65
Student_1103_3,60,66,69,69,69
Student_1103_4,56,62,55,60,57
Student_1103_5,57,58,58,59,56
Student_1104_1,68,74,71,70,74
Student_1104_2,62,71,73,68,69
Student_1104_3,66,68,66,66,69
Student_1104_4,57,60,57,61,57
Student_1104_5,55,59,59,58,56
Student_1105_1,62,74,70,67,70
Student_1105_2,70,70,74,68,69
Student_1105_3,68,66,65,68,68
Student_1105_4,58,62,58,62,61
Student_1105_5,58,59,55,55,59
Student_1106_1,74,74,72,66,72
Student_1106_2,70,70,70,70,68
Student_1106_3,64,67,67,68,66
Student_1106_4,57,60,58,62,57
Student_1106_5,57,59,59,58,56
Student_1107_1,71,70,72,71,73
Student_1107_2,73,74,72,65,69
Student_1107_3,63,67,69,69,65
Student_1107_4,56,64,57,63,64
Student_1107_5,59,58,56,56,59
Student_1108_1,60,72,73,65,72
Student_1108_2,64,73,74,70,65
Student_1108_3,67,68,69,65,69
Student_1108_4,57,63,56,63,58
Student_1108_5,55,57,56,58,55
Student_1109_1,69,71,70,72,70
Student_1109_2,69,71,70,66,66
Student_1109_3,72,69,66,66,69
Student_1109_4,59,62,55,64,58
Student_1109_5,58,55,58,58,59
Student_1110_1,70,70,70,65,73
Student_1110_2,71,72,70,74,65
Student_1110_3,60,68,69,68,68
Student_1110_4,58,63,55,61,62
Student_1110_5,55,55,58,55,56
Student_1111_1,64,72,71,65,74
Student_1111_2,73,70,73,66,65
Student_1111_3,63,65,65,69,65
Student_1111_4,57,63,55,64,62
Student_1111_5,58,55,57,57,57
Student_1112_1,61,70,72,72,73
Student_1112_2,60,71,73,71,67
Student_1112_3,69,68,66,68,69
Student_1112_4,59,62,55,63,56
Student_1112_5,57,55,57,59,57
Student_1113_1,73,72,70,73,73
Student_1113_2,74,70,74,71,65
Student_1113_3,64,69,68,66,67
Student_1113_4,57,61,59,64,55
Student_1113_5,55,56,56,55,55
Student_1114_1,69,71,74,68,70
Student_1114_2,70,72,70,68,65
Student_1114_3,66,69,67,68,67
Student_1114_4,56,62,59,62,55
Student_1114_5,59,57,59,57,58
Student_1115_1,66,70,74,65,70
Student_1115_2,60,73,70,69,65
Student_1115_3,63,66,69,67,66
Student_1115_4,55,63,57,63,64
Student_1115_5,57,55,58,58,57
Student_1116_1,65,70,70,66,73
Student_1116_2,63,72,73,67,65
Student_1116_3,65,66,69,66,68
Student_1116_4,58,60,56,62,64
Student_1116_5,58,58,56,59,55
Student_1117_1,69,72,73,66,71
Student_1117_2,74,74,72,68,69
Student_1117_3,67,65,69,67,66
Student_1117_4,59,63,58,60,57
Student_1117_5,57,58,56,58,56
Student_1118_1,66,71,71,65,72
Student_1118_2,66,74,73,73,66
Student_1118_3,64,67,67,68,69
Student_1118_4,56,61,58,64,58
Student_1118_5,59,57,57,58,55
Student_1119_1,64,71,71,69,70
Student_1119_2,66,71,70,67,66
Student_1119_3,73,65,65,66,68
Student_1119_4,59,62,57,64,61
Student_1119_5,58,56,58,58,56
Student_1120_1,73,74,70,68,74
Student_1120_2,71,74,71,67,68
Student_1120_3,70,69,68,67,66
Student_1120_4,59,62,58,62,64
Student_1120_5,57,58,56,58,57
Student_1121_1,68,70,70,65,72
Student_1121_2,67,70,74,74,65
Student_1121_3,69,65,65,67,68
Student_1121_4,56,62,59,63,62
Student_1121_5,56,58,58,56,58
Student_1122_1,73,72,74,73,74
Student_1122_2,64,74,70,67,66
Student_1122_3,65,68,68,67,67
Student_1122_4,55,62,55,64,58
Student_1122_5,56,56,55,59,59
Student_1123_1,62,71,72,68,71
Student_1123_2,67,71,73,68,67
Student_1123_3,74,66,66,66,65
Student_1123_4,58,62,58,64,63
Student_1123_5,58,57,58,56,59
Student_1124_1,73,70,73,69,72
Student_1124_2,73,70,72,71,68
Student_1124_3,62,69,67,68,65
Student_1124_4,58,63,55,60,56
Student_1124_5,56,55,57,58,59
Student_1125_1,72,74,73,65,73
Student_1125_2,63,73,70,66,66
Student_1125_3,67,66,65,69,65
Student_1125_4,58,60,55,62,55
Student_1125_5,58,58,58,59,55
Student_1126_1,65,70,72,68,72
Student_1126_2,60,73,70,69,67
Student_1126_3,62,68,65,68,67
Student_1126_4,56,63,57,62,55
Student_1126_5,57,58,58,55,58
Student_1127_1,71,70,70,70,72
Student_1127_2,61,70,74,70,66
Student_1127_3,72,65,65,69,66
Student_1127_4,56,63,59,60,55
Student_1127_5,55,55,55,55,58
Student_1128_1,72,70,74,70,73
Student_1128_2,63,72,70,73,68
Student_1128_3,70,66,68,68,66
Student_1128_4,59,64,55,64,62
Student_1128_5,56,56,56,57,55
Student_1129_1,62,73,73,65,72
Student_1129_2,66,73,73,65,66
Student_1129_3,74,66,68,67,65
Student_1129_4,56,63,58,64,58
Student_1129_5,56,58,58,58,56
Student_1130_1,72,71,73,65,72
Student_1130_2,73,72,70,68,66
Student_1130_3,64,66,68,66,67
Student_1130_4,58,63,58,60,63
Student_1130_5,58,58,57,59,57
Student_1131_1,67,73,72,68,74
Student_1131_2,67,72,74,73,69
Student_1131_3,68,67,66,67,68
Student_1131_4,59,64,59,63,59
Student_1131_5,59,56,55,59,55
Student_1132_1,74,72,71,72,72
Student_1132_2,64,74,73,72,67
Student_1132_3,65,66,66,68,69
Student_1132_4,59,64,58,61,62
Student_1132_5,56,55,55,55,59
Student_1133_1,71,72,71,66,70
Student_1133_2,68,72,74,65,69
Student_1133_3,72,65,68,69,67
Student_1133_4,56,61,59,63,64
Student_1133_5,56,56,57,56,58
Student_1134_1,61,70,72,68,73
Student_1134_2,67,70,72,66,68
Student_1134_3,66,69,67,67,66
Student_1134_4,58,61,58,61,61
Student_1134_5,59,58,57,59,57
Student_1135_1,62,70,70,67,71
Student_1135_2,66,72,72,69,68
Student_1135_3,66,67,66,65,69
Student_1135_4,58,61,58,63,55
Student_1135_5,56,55,58,59,55
Student_1136_1,71,70,70,72,73
Student_1136_2,64,70,70,73,67
